0,-0.050594,-0.10561
1,-0.05061,-0.10563
2,-0.050656,-0.10568
3,-0.050729,-0.10576
4,-0.050824,-0.10588
5,-0.050934,-0.10603
6,-0.051056,-0.1062
7,-0.051183,-0.10641
8,-0.051315,-0.10663
9,-0.051445,-0.10687
10,-0.051575,-0.10712
11,-0.051704,-0.10739
12,-0.051841,-0.1077
13,-0.051959,-0.10798
14,-0.052072,-0.10824
15,-0.052205,-0.10853
16,-0.052331,-0.10883
17,-0.052463,-0.10914
18,-0.052582,-0.10943
19,-0.052688,-0.10973
20,-0.052812,-0.11003
21,-0.052972,-0.11033
22,-0.053101,-0.11064
