0,4.3168,10.812
1,4.3281,10.818
2,4.3617,10.835
3,4.4168,10.865
4,4.4918,10.907
5,4.5851,10.96
6,4.6943,11.026
7,4.8171,11.103
8,4.9511,11.19
9,5.0942,11.287
10,5.2443,11.392
11,5.3996,11.505
12,5.5587,11.624
13,5.7203,11.749
14,5.8835,11.878
15,6.0474,12.011
16,6.2115,12.148
17,6.3753,12.287
18,6.5384,12.428
19,6.7005,12.572
20,6.8614,12.716
21,7.0209,12.862
22,7.179,13.009
